2019-10-28 09:35:21,471 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 11.889815092086792 seconds
2019-10-28 09:35:21,751 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2802865505218506 seconds
2019-10-28 09:35:22,515 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.763923168182373 seconds
2019-10-28 09:35:22,596 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wuzs0001, Spend 0.07878828048706055 seconds
2019-10-28 09:35:22,644 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04787302017211914 seconds
2019-10-28 09:35:22,688 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.04188823699951172 seconds
2019-10-28 09:35:25,484 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.793867826461792 seconds
2019-10-28 09:35:27,215 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/systemManage/sys_regionMgr, Spend 1.7304012775421143 seconds
2019-10-28 09:35:27,215 - root - INFO - 添加endpint
2019-10-28 09:35:27,476 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(.,'河南')]/parent::li//child::i>, Spend 0.2593381404876709 seconds
2019-10-28 09:35:32,546 - root - INFO - FAIL    Unable to click element: <xpath->//a[contains(text(),'2222222')]>, Spend 5.06746506690979 seconds
2019-10-28 09:36:07,500 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.754140138626099 seconds
2019-10-28 09:36:07,768 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2675321102142334 seconds
2019-10-28 09:36:08,439 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6702144145965576 seconds
2019-10-28 09:36:08,507 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wuzs0001, Spend 0.06781744956970215 seconds
2019-10-28 09:36:08,547 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.038895606994628906 seconds
2019-10-28 09:36:08,581 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.03390979766845703 seconds
2019-10-28 09:36:11,344 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.7618043422698975 seconds
2019-10-28 09:36:13,385 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/systemManage/sys_regionMgr, Spend 2.0389344692230225 seconds
2019-10-28 09:36:13,386 - root - INFO - 添加endpint
2019-10-28 09:36:13,631 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(.,'河南')]/parent::li//child::i>, Spend 0.24501585960388184 seconds
2019-10-28 09:36:18,695 - root - INFO - FAIL    Unable to click element: <xpath->//a[contains(text(),'1111111')]>, Spend 5.062456130981445 seconds
2019-10-28 09:37:06,316 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.299380779266357 seconds
2019-10-28 09:37:06,584 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.26625490188598633 seconds
2019-10-28 09:37:07,242 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6582379341125488 seconds
2019-10-28 09:37:07,316 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wuzs0001, Spend 0.07280302047729492 seconds
2019-10-28 09:37:07,369 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.050861358642578125 seconds
2019-10-28 09:37:07,415 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.044879913330078125 seconds
2019-10-28 09:37:10,126 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.7100677490234375 seconds
2019-10-28 09:37:11,794 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/systemManage/sys_regionMgr, Spend 1.6685361862182617 seconds
2019-10-28 09:37:11,795 - root - INFO - 添加endpint
2019-10-28 09:37:12,056 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(.,'河南')]/parent::li//child::i>, Spend 0.2603037357330322 seconds
2019-10-28 09:37:12,317 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'11111')]>, Spend 0.2597076892852783 seconds
2019-10-28 09:37:12,580 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'11111')]/parent::li//child::i>, Spend 0.26030540466308594 seconds
2019-10-28 09:37:12,624 - root - INFO - FAIL    Unable to click element: <xpath->(//a[contains(text(),'vmware-api')])>, Spend 0.04193472862243652 seconds
2019-10-28 09:38:12,393 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.324280023574829 seconds
2019-10-28 09:38:12,669 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2753632068634033 seconds
2019-10-28 09:38:13,340 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6692488193511963 seconds
2019-10-28 09:38:13,521 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wuzs0001, Spend 0.18051886558532715 seconds
2019-10-28 09:38:13,566 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04487466812133789 seconds
2019-10-28 09:38:13,633 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.06480908393859863 seconds
2019-10-28 09:38:16,313 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6790027618408203 seconds
2019-10-28 09:38:57,081 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.829808712005615 seconds
2019-10-28 09:38:57,369 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.28640294075012207 seconds
2019-10-28 09:38:58,060 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6901180744171143 seconds
2019-10-28 09:38:58,138 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wuzs0001, Spend 0.07679438591003418 seconds
2019-10-28 09:38:58,186 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04687309265136719 seconds
2019-10-28 09:38:58,232 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.045876502990722656 seconds
2019-10-28 09:39:00,978 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.7448363304138184 seconds
2019-10-28 09:39:02,689 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/systemManage/sys_regionMgr, Spend 1.71044921875 seconds
2019-10-28 09:39:02,689 - root - INFO - 创建VMware服务节点
2019-10-28 09:39:02,972 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(.,'河南')]/parent::li//child::i>, Spend 0.28079891204833984 seconds
2019-10-28 09:39:03,313 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'11111')]>, Spend 0.33910107612609863 seconds
2019-10-28 09:39:03,630 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[2]/i>, Spend 0.31515002250671387 seconds
2019-10-28 09:39:05,764 - root - INFO - SUCCESS    Clear and type element: <name->serviceName> content: vmware-api, Spend 0.13164758682250977 seconds
2019-10-28 09:39:06,013 - root - INFO - SUCCESS    Clicked element: <xpath->//div[2]/div/div/div/span/span[2]/span>, Spend 0.24737071990966797 seconds
2019-10-28 09:39:06,611 - root - INFO - SUCCESS    Element <xpath->//div/div[2]/div/div/input> type content: vmware,and sleep 0.5 seconds,input ENTER key, Spend 0.5973737239837646 seconds
2019-10-28 09:39:11,682 - root - INFO - FAIL    Unable to clear and type element: <name->authenInfo> content: administrator@vsphere.local, Spend 5.06879734992981 seconds
2019-10-28 09:41:09,053 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.274794340133667 seconds
2019-10-28 09:41:09,337 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2815864086151123 seconds
2019-10-28 09:41:09,970 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6327018737792969 seconds
2019-10-28 09:41:10,158 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wuzs0001, Spend 0.18650031089782715 seconds
2019-10-28 09:41:10,208 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.049866676330566406 seconds
2019-10-28 09:41:10,249 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.03989410400390625 seconds
2019-10-28 09:41:12,940 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6889853477478027 seconds
2019-10-28 09:41:15,069 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/systemManage/sys_regionMgr, Spend 2.1273109912872314 seconds
2019-10-28 09:41:15,070 - root - INFO - 创建VMware服务节点
2019-10-28 09:41:15,336 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(.,'河南')]/parent::li//child::i>, Spend 0.2652928829193115 seconds
2019-10-28 09:41:15,611 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'auto_test001')]>, Spend 0.27426671981811523 seconds
2019-10-28 09:41:15,913 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[2]/i>, Spend 0.2991631031036377 seconds
2019-10-28 09:41:18,089 - root - INFO - SUCCESS    Clear and type element: <name->serviceName> content: vmware-api, Spend 0.1755237579345703 seconds
2019-10-28 09:41:18,349 - root - INFO - SUCCESS    Clicked element: <xpath->//div[2]/div/div/div/span/span[2]/span>, Spend 0.25734567642211914 seconds
2019-10-28 09:41:18,939 - root - INFO - SUCCESS    Element <xpath->//div/div[2]/div/div/input> type content: vmware,and sleep 0.5 seconds,input ENTER key, Spend 0.5874481201171875 seconds
2019-10-28 09:41:19,189 - root - INFO - SUCCESS    Clear and type element: <name->authenInfo> content: administrator@vsphere.local, Spend 0.2493305206298828 seconds
2019-10-28 09:41:19,269 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='authenInfo'])[2]> content: P@ssw0rd, Spend 0.07978630065917969 seconds
2019-10-28 09:41:20,545 - root - INFO - SUCCESS    Clicked element: <css->#serAddAndEdit .btn-primary>, Spend 0.27428770065307617 seconds
2019-10-28 09:41:48,911 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.821449279785156 seconds
2019-10-28 09:41:49,286 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.3730034828186035 seconds
2019-10-28 09:41:49,937 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6502692699432373 seconds
2019-10-28 09:41:50,024 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wuzs0001, Spend 0.0857703685760498 seconds
2019-10-28 09:41:50,074 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04886913299560547 seconds
2019-10-28 09:41:50,117 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.04188799858093262 seconds
2019-10-28 09:41:52,851 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.7319245338439941 seconds
2019-10-28 09:41:54,454 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/systemManage/sys_regionMgr, Spend 1.601715326309204 seconds
2019-10-28 09:41:54,456 - root - INFO - 添加endpint
2019-10-28 09:41:54,741 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(.,'河南')]/parent::li//child::i>, Spend 0.28527331352233887 seconds
2019-10-28 09:41:55,006 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'auto_test001')]>, Spend 0.2642977237701416 seconds
2019-10-28 09:41:55,252 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'auto_test001')]/parent::li//child::i>, Spend 0.24436664581298828 seconds
2019-10-28 09:41:55,307 - root - INFO - FAIL    Unable to click element: <xpath->(//a[contains(text(),'vmware-api')])>, Spend 0.05285811424255371 seconds
2019-10-28 09:44:20,758 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.404356241226196 seconds
2019-10-28 09:44:21,019 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2607455253601074 seconds
2019-10-28 09:44:21,649 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6294879913330078 seconds
2019-10-28 09:44:21,829 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wuzs0001, Spend 0.1795191764831543 seconds
