2019-10-31 09:31:59,179 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.69693922996521 seconds
2019-10-31 09:32:00,836 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13/csdp/manage/#/manage-view/systemManage/sys_morgMgr, Spend 1.6555700302124023 seconds
2019-10-31 09:32:01,118 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'河南分公司')]>, Spend 0.28025126457214355 seconds
2019-10-31 09:32:01,355 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'通用岗位（1）')]>, Spend 0.23533892631530762 seconds
2019-10-31 09:32:01,594 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'用户')]>, Spend 0.23836278915405273 seconds
2019-10-31 09:32:02,226 - root - INFO - SUCCESS    Element <xpath->(//input[@type='search'])[4]> type content: wuzs_auto_0001,and sleep 0.5 seconds,input ENTER key, Spend 0.6313107013702393 seconds
2019-10-31 09:32:02,483 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'移除')]>, Spend 0.25531554222106934 seconds
2019-10-31 09:32:02,707 - root - INFO - SUCCESS    Clicked element: <xpath->(//a[contains(@href, '#')])[2]>, Spend 0.22440052032470703 seconds
2019-10-31 09:32:05,988 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.2793893814086914 seconds
2019-10-31 09:35:37,195 - root - INFO - ############################### START ###############################
2019-10-31 09:35:46,035 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 8.83832335472107 seconds
2019-10-31 09:35:46,337 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.30222368240356445 seconds
2019-10-31 09:35:46,817 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13, Spend 0.47975826263427734 seconds
2019-10-31 09:35:46,877 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: 系统管理员, Spend 0.05884385108947754 seconds
2019-10-31 09:35:46,918 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 123456, Spend 0.03889656066894531 seconds
2019-10-31 09:35:46,958 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.03889727592468262 seconds
2019-10-31 09:35:48,157 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6981337070465088 seconds
2019-10-31 09:35:50,003 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13/csdp/manage/#/manage-view/systemManage/sys_morgMgr, Spend 1.6366281509399414 seconds
2019-10-31 09:35:50,297 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'河南分公司')]>, Spend 0.2922539710998535 seconds
2019-10-31 09:35:50,540 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'通用岗位（1）')]>, Spend 0.2423858642578125 seconds
2019-10-31 09:35:50,787 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'用户')]>, Spend 0.24530553817749023 seconds
2019-10-31 09:35:51,462 - root - INFO - SUCCESS    Element <xpath->(//input[@type='search'])[4]> type content: wuzs_auto_0001,and sleep 0.5 seconds,input ENTER key, Spend 0.67323899269104 seconds
2019-10-31 09:35:51,715 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'移除')]>, Spend 0.25228261947631836 seconds
2019-10-31 09:35:51,942 - root - INFO - SUCCESS    Clicked element: <xpath->(//a[contains(@href, '#')])[2]>, Spend 0.22643065452575684 seconds
2019-10-31 09:35:51,951 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13/csdp/manage/#/manage-view/systemManage/sys_uorgMgr, Spend 0.008942365646362305 seconds
2019-10-31 09:35:52,631 - root - INFO - SUCCESS    Element <xpath->//div[@class='table-toolbar']/div/div//form/div/div/input> type content: wuzs_auto_0001,and sleep 0.5 seconds,input ENTER key, Spend 0.6791818141937256 seconds
2019-10-31 09:35:54,655 - root - INFO - SUCCESS    Get element text element: <css->.ng-scope:nth-child(4) > .wordBreak>, Spend 0.022706985473632812 seconds
2019-10-31 09:35:56,052 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.3962376117706299 seconds
2019-10-31 09:35:56,053 - root - INFO - ###############################  End  ###############################
2019-10-31 10:39:13,404 - root - INFO - ############################### START ###############################
2019-10-31 10:39:22,724 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.318943500518799 seconds
2019-10-31 10:39:23,015 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.29122304916381836 seconds
2019-10-31 10:39:23,647 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13, Spend 0.6304781436920166 seconds
2019-10-31 10:39:23,710 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: 系统管理员, Spend 0.061833858489990234 seconds
2019-10-31 10:39:23,755 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 123456, Spend 0.04387784004211426 seconds
2019-10-31 10:39:23,793 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.03789877891540527 seconds
2019-10-31 10:39:24,983 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6870987415313721 seconds
2019-10-31 10:39:26,719 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13/csdp/manage/#/manage-view/systemManage/sys_uorgMgr, Spend 1.7114219665527344 seconds
2019-10-31 10:39:26,852 - root - INFO - SUCCESS    Clicked element: <xpath->//div[3]/button>, Spend 0.13260960578918457 seconds
2019-10-31 10:39:27,131 - root - INFO - SUCCESS    Clicked element: <xpath->/html/body/app-component/div[1]/main-component/div/div/manage-component/div/div/div/div[1]/div/div[2]/form/div[1]/div[1]/div/div/button[2]>, Spend 0.27821993827819824 seconds
2019-10-31 10:39:27,372 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'上海')]>, Spend 0.2383270263671875 seconds
2019-10-31 10:39:27,486 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='username'])[2]> content: 上海管理员, Spend 0.11465024948120117 seconds
2019-10-31 10:39:27,570 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='firstname'])[2]> content: wuzushun, Spend 0.0827779769897461 seconds
2019-10-31 10:39:27,644 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='password'])[2]> content: 1qaz!QAZ, Spend 0.07280516624450684 seconds
2019-10-31 10:39:27,745 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='_repassword'])[2]> content: 1qaz!QAZ, Spend 0.09973359107971191 seconds
2019-10-31 10:39:27,834 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='email'])[2]> content: wuzs@193.om, Spend 0.08776473999023438 seconds
2019-10-31 10:39:28,184 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[2]/div/div/button>, Spend 0.34906840324401855 seconds
2019-10-31 10:39:28,970 - root - INFO - SUCCESS    Element <xpath->//div[@class='table-toolbar']/div/div//form/div/div/input> type content: 上海管理员,and sleep 0.5 seconds,input ENTER key, Spend 0.7849385738372803 seconds
2019-10-31 10:39:29,995 - root - INFO - SUCCESS    Element: <xpath->//span[contains(.,'上海管理员')]> is exist, Spend 1.0232326984405518 seconds
2019-10-31 10:39:31,082 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.0840961933135986 seconds
2019-10-31 10:39:31,082 - root - INFO - ###############################  End  ###############################
2019-10-31 10:39:38,037 - root - INFO - ############################### START ###############################
2019-10-31 10:39:47,846 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.80776309967041 seconds
2019-10-31 10:39:48,130 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2832450866699219 seconds
2019-10-31 10:39:48,622 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13, Spend 0.49065256118774414 seconds
2019-10-31 10:39:48,684 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: 系统管理员, Spend 0.06183505058288574 seconds
2019-10-31 10:39:48,726 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 123456, Spend 0.039893388748168945 seconds
2019-10-31 10:39:48,766 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.03889632225036621 seconds
2019-10-31 10:39:49,932 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6652207374572754 seconds
2019-10-31 10:39:51,602 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13/csdp/manage/#/manage-view/systemManage/sys_morgMgr, Spend 1.6475927829742432 seconds
2019-10-31 10:39:51,924 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'上海分公司')]>, Spend 0.32111430168151855 seconds
2019-10-31 10:39:52,174 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'通用岗位（1）')]>, Spend 0.24828505516052246 seconds
2019-10-31 10:39:52,462 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'用户')]>, Spend 0.2852330207824707 seconds
2019-10-31 10:39:52,859 - root - INFO - SUCCESS    Clicked element: <css->.yellow>, Spend 0.39490222930908203 seconds
2019-10-31 10:39:52,870 - root - INFO - FAIL    Unable element <xpath->(//input[@type='search'])[5]> type content: 上海管理员,and sleep 0.5 seconds,input ENTER key, Spend 0.010958194732666016 seconds
2019-10-31 10:39:54,057 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.185828685760498 seconds
2019-10-31 10:39:54,057 - root - INFO - ###############################  End  ###############################
2019-10-31 10:40:12,053 - root - INFO - ############################### START ###############################
2019-10-31 10:40:21,390 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.336023807525635 seconds
2019-10-31 10:40:21,670 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2773115634918213 seconds
2019-10-31 10:40:22,151 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13, Spend 0.47971129417419434 seconds
2019-10-31 10:40:22,205 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: 系统管理员, Spend 0.05285286903381348 seconds
2019-10-31 10:40:22,239 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 123456, Spend 0.0328981876373291 seconds
2019-10-31 10:40:22,263 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.02292919158935547 seconds
2019-10-31 10:40:23,462 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6971297264099121 seconds
2019-10-31 10:40:25,090 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13/csdp/manage/#/manage-view/systemManage/sys_morgMgr, Spend 1.6066925525665283 seconds
2019-10-31 10:40:25,367 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'上海分公司')]>, Spend 0.27526426315307617 seconds
2019-10-31 10:40:25,610 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'通用岗位（1）')]>, Spend 0.2413947582244873 seconds
2019-10-31 10:40:25,906 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'用户')]>, Spend 0.2942061424255371 seconds
2019-10-31 10:40:26,195 - root - INFO - SUCCESS    Clicked element: <css->.yellow>, Spend 0.28926825523376465 seconds
2019-10-31 10:40:26,205 - root - INFO - FAIL    Unable element <xpath->(//input[@type='search'])[5]> type content: 上海管理员,and sleep 0.5 seconds,input ENTER key, Spend 0.009942293167114258 seconds
2019-10-31 10:40:27,556 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.3486049175262451 seconds
2019-10-31 10:40:27,556 - root - INFO - ###############################  End  ###############################
2019-10-31 10:41:08,183 - root - INFO - ############################### START ###############################
2019-10-31 10:41:17,505 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.320398092269897 seconds
2019-10-31 10:41:17,786 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.28025007247924805 seconds
2019-10-31 10:41:18,308 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13, Spend 0.5196681022644043 seconds
2019-10-31 10:41:18,387 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: 系统管理员, Spend 0.07879137992858887 seconds
2019-10-31 10:41:18,436 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 123456, Spend 0.04787731170654297 seconds
2019-10-31 10:41:18,481 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.043883562088012695 seconds
2019-10-31 10:41:19,638 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6550590991973877 seconds
2019-10-31 10:41:21,265 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13/csdp/manage/#/manage-view/systemManage/sys_morgMgr, Spend 1.6037101745605469 seconds
2019-10-31 10:41:21,544 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'上海分公司')]>, Spend 0.27730703353881836 seconds
2019-10-31 10:41:21,825 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'通用岗位（1）')]>, Spend 0.2802398204803467 seconds
2019-10-31 10:41:22,140 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'用户')]>, Spend 0.26927995681762695 seconds
2019-10-31 10:41:22,444 - root - INFO - SUCCESS    Clicked element: <css->.yellow>, Spend 0.3021585941314697 seconds
2019-10-31 10:41:25,117 - root - INFO - SUCCESS    Element <xpath->(//input[@type='search'])[5]> type content: 上海管理员,and sleep 0.5 seconds,input ENTER key, Spend 0.672196626663208 seconds
2019-10-31 10:41:27,369 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id='addUserModal']/div[2]/div/div/form/table-component/div/table/tbody/tr/td[1]/div/span/input[@type='radio']>, Spend 0.25032782554626465 seconds
2019-10-31 10:41:27,638 - root - INFO - SUCCESS    Clicked element: <xpath -> //div[@id='addUserModal']/div[@class='modal-footer']/button[@class='btn btn-warning']>, Spend 0.26723504066467285 seconds
2019-10-31 10:41:27,649 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13/csdp/manage/#/manage-view/systemManage/sys_uorgMgr, Spend 0.011002302169799805 seconds
2019-10-31 10:41:28,349 - root - INFO - SUCCESS    Element <xpath->//div[@class='table-toolbar']/div/div//form/div/div/input> type content: 上海管理员,and sleep 0.5 seconds,input ENTER key, Spend 0.6991307735443115 seconds
2019-10-31 10:41:30,385 - root - INFO - SUCCESS    Get element text element: <css->.ng-scope:nth-child(4) > .wordBreak>, Spend 0.03474020957946777 seconds
2019-10-31 10:41:31,600 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.2137532234191895 seconds
2019-10-31 10:41:31,600 - root - INFO - ###############################  End  ###############################
2019-10-31 10:42:40,105 - root - INFO - ############################### START ###############################
2019-10-31 10:42:48,925 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 8.817564010620117 seconds
2019-10-31 10:42:49,194 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2682833671569824 seconds
2019-10-31 10:42:49,751 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13, Spend 0.542238712310791 seconds
2019-10-31 10:42:49,805 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: 上海管理员, Spend 0.05285453796386719 seconds
2019-10-31 10:42:49,849 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04288482666015625 seconds
2019-10-31 10:42:49,886 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.0359039306640625 seconds
2019-10-31 10:42:50,962 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.5744211673736572 seconds
2019-10-31 10:42:52,539 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 1.576780080795288 seconds
2019-10-31 10:42:52,634 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'新建运营部门')]>, Spend 0.09376811981201172 seconds
2019-10-31 10:42:52,781 - root - INFO - SUCCESS    Clear and type element: <name->tenantName> content: wuzs_test, Spend 0.14658784866333008 seconds
2019-10-31 10:42:52,855 - root - INFO - SUCCESS    Clear and type element: <name->contact> content: wzs, Spend 0.07380294799804688 seconds
2019-10-31 10:42:52,947 - root - INFO - SUCCESS    Clear and type element: <name->phoneNo> content: 15138961701, Spend 0.08975911140441895 seconds
2019-10-31 10:42:54,201 - root - INFO - SUCCESS    Clicked element: <xpath->//button[@type='submit']>, Spend 0.252213716506958 seconds
2019-10-31 10:42:54,219 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 0.017902851104736328 seconds
2019-10-31 10:42:54,883 - root - INFO - SUCCESS    Element <xpath->//div[@class='col-md-3 padding-0']/form/div/div/input> type content: wuzs_test,and sleep 0.5 seconds,input ENTER key, Spend 0.6612310409545898 seconds
2019-10-31 10:42:59,940 - root - INFO - FAIL    Unable to get element text element: <id->card>, Spend 5.056635141372681 seconds
2019-10-31 10:43:01,135 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.1947605609893799 seconds
2019-10-31 10:43:01,136 - root - INFO - ###############################  End  ###############################
2019-10-31 10:43:20,604 - root - INFO - ############################### START ###############################
2019-10-31 10:43:30,475 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.8686203956604 seconds
2019-10-31 10:43:30,750 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2713284492492676 seconds
2019-10-31 10:43:31,288 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13, Spend 0.48979926109313965 seconds
2019-10-31 10:43:31,346 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: 上海管理员, Spend 0.0578460693359375 seconds
2019-10-31 10:43:31,390 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04288506507873535 seconds
2019-10-31 10:43:31,429 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.036904335021972656 seconds
2019-10-31 10:43:32,590 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6592366695404053 seconds
2019-10-31 10:43:33,760 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 1.169877052307129 seconds
2019-10-31 10:43:33,876 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'新建运营部门')]>, Spend 0.11469173431396484 seconds
2019-10-31 10:43:34,168 - root - INFO - SUCCESS    Clear and type element: <name->tenantName> content: wuzs_test, Spend 0.29121971130371094 seconds
2019-10-31 10:43:34,252 - root - INFO - SUCCESS    Clear and type element: <name->contact> content: wzs, Spend 0.08477473258972168 seconds
2019-10-31 10:43:34,347 - root - INFO - SUCCESS    Clear and type element: <name->phoneNo> content: 15138961701, Spend 0.09275174140930176 seconds
2019-10-31 10:43:36,072 - root - INFO - SUCCESS    Clicked element: <xpath->//button[@type='submit']>, Spend 0.7228348255157471 seconds
2019-10-31 10:43:36,118 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 0.0428318977355957 seconds
2019-10-31 10:43:36,835 - root - INFO - SUCCESS    Element <xpath->//div[@class='col-md-3 padding-0']/form/div/div/input> type content: wuzs_test,and sleep 0.5 seconds,input ENTER key, Spend 0.7160332202911377 seconds
2019-10-31 10:43:36,970 - root - INFO - SUCCESS    Get element text element: <id->card>, Spend 0.1345841884613037 seconds
2019-10-31 10:43:38,263 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.292586326599121 seconds
2019-10-31 10:43:38,263 - root - INFO - ###############################  End  ###############################
2019-10-31 10:43:59,055 - root - INFO - ############################### START ###############################
2019-10-31 10:44:08,361 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.305153608322144 seconds
2019-10-31 10:44:08,667 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.30518460273742676 seconds
2019-10-31 10:44:09,231 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13, Spend 0.5387132167816162 seconds
2019-10-31 10:44:09,296 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: 上海管理员, Spend 0.06482505798339844 seconds
2019-10-31 10:44:09,334 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.0359036922454834 seconds
2019-10-31 10:44:09,358 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.02393651008605957 seconds
2019-10-31 10:44:10,474 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6133568286895752 seconds
2019-10-31 10:44:11,730 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 1.2546594142913818 seconds
2019-10-31 10:44:11,850 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'新建运营部门')]>, Spend 0.11866307258605957 seconds
2019-10-31 10:44:12,112 - root - INFO - SUCCESS    Clear and type element: <name->tenantName> content: wuzs_test_path21, Spend 0.26129889488220215 seconds
2019-10-31 10:44:12,161 - root - INFO - SUCCESS    Clear and type element: <name->contact> content: wzs, Spend 0.04787302017211914 seconds
2019-10-31 10:44:12,243 - root - INFO - SUCCESS    Clear and type element: <name->phoneNo> content: 15138961701, Spend 0.08078455924987793 seconds
2019-10-31 10:44:13,542 - root - INFO - SUCCESS    Clicked element: <xpath->//button[@type='submit']>, Spend 0.29918789863586426 seconds
2019-10-31 10:44:13,552 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.13/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 0.007954597473144531 seconds
2019-10-31 10:44:14,277 - root - INFO - SUCCESS    Element <xpath->//div[@class='col-md-3 padding-0']/form/div/div/input> type content: wuzs_test_path21,and sleep 0.5 seconds,input ENTER key, Spend 0.7234299182891846 seconds
